episode_num,layer_num,quant_state,acc_state,reward,l1-bits,l2-bits,l3-bits,l4-bits,l5-bits,prob_2bits,prob_3bits,prob_4bits,prob_5bits,prob_8bits
47,4,0.6,0.7285333333333334,0.2381842875588609,8,5,3,3,5,0.15221952,0.15652524,0.20188132,0.28306603,0.20630787
48,0,0.9,0.0,0,4,8,8,8,8,0.16346152,0.16292723,0.1891391,0.2868695,0.19760264
48,1,0.825,0.0,0,4,5,8,8,8,0.16238345,0.16145572,0.19128351,0.2886453,0.196232
48,2,0.725,0.0,0,4,5,4,8,8,0.12907912,0.17971618,0.22408628,0.27714834,0.18997012
48,3,0.65,0.0,0,4,5,4,5,8,0.14101943,0.16641656,0.21284433,0.28090823,0.1988115
48,4,0.65,0.9122666666666664,0.42481605630040187,4,5,4,5,8,0.15144426,0.15679634,0.20281747,0.2827278,0.20621414
49,0,0.925,0.0,0,5,8,8,8,8,0.16222031,0.1627513,0.1895571,0.28819892,0.19727238
49,1,0.775,0.0,0,5,2,8,8,8,0.16089156,0.1612428,0.19138338,0.29016635,0.1963159
49,2,0.675,0.0,0,5,2,4,8,8,0.12836076,0.17966005,0.22427043,0.2785978,0.18911098
49,3,0.6,0.0,0,5,2,4,5,8,0.1412014,0.16547555,0.21344647,0.28126302,0.19861348
49,4,0.45,0.5037333333333334,0.04757755421891733,5,2,4,5,2,0.15131238,0.15678062,0.20371532,0.28147236,0.20671931
50,0,0.9,0.0,0,4,8,8,8,8,0.16087727,0.16275239,0.19001403,0.28917417,0.19718218
50,1,0.75,0.0,0,4,2,8,8,8,0.15982142,0.16126859,0.19210048,0.29095864,0.19585083
50,2,0.675,0.0,0,4,2,5,8,8,0.12723042,0.17980143,0.2243834,0.279954,0.18863076
50,3,0.55,0.0,0,4,2,5,3,8,0.14003257,0.16526248,0.2137939,0.28233424,0.19857678
50,4,0.4,0.43786666666666674,0.017960718725584836,4,2,5,3,2,0.1514446,0.1566156,0.20471014,0.28021875,0.20701091
51,0,0.85,0.0,0,2,8,8,8,8,0.15940534,0.1628149,0.19016379,0.2902685,0.19734748
51,1,0.75,0.0,0,2,4,8,8,8,0.15881142,0.16136158,0.19315578,0.29096216,0.19570902
51,2,0.675,0.0,0,2,4,5,8,8,0.12593788,0.1796888,0.22461277,0.28115898,0.1886015
51,3,0.6,0.0,0,2,4,5,5,8,0.13885492,0.16495335,0.21420673,0.283275,0.19871002
51,4,0.525,0.808,0.37992435556187343,2,4,5,5,5,0.14879258,0.15656371,0.20438966,0.2833096,0.20694442
52,0,0.925,0.0,0,5,8,8,8,8,0.15815511,0.16270596,0.1904109,0.29154053,0.19718754
52,1,0.85,0.0,0,5,5,8,8,8,0.15673068,0.16106017,0.19239245,0.29369017,0.19612649
52,2,0.75,0.0,0,5,5,4,8,8,0.12343698,0.17908624,0.22467637,0.2838165,0.18898392
52,3,0.675,0.0,0,5,5,4,5,8,0.1356579,0.16536711,0.21402106,0.28645635,0.19849756
52,4,0.55,0.8882666666666668,0.4735395376992879,5,5,4,5,3,0.14579242,0.15563956,0.20352273,0.28902417,0.20602114
53,0,0.925,0.0,0,5,8,8,8,8,0.15682092,0.16267668,0.19039187,0.2934456,0.19666491
53,1,0.8,0.0,0,5,3,8,8,8,0.15533715,0.16098857,0.19247821,0.29564562,0.19555049
53,2,0.7,0.0,0,5,3,4,8,8,0.122761294,0.17888364,0.22491415,0.28559864,0.18784232
53,3,0.625,0.0,0,5,3,4,5,8,0.13567863,0.16441688,0.21455744,0.28740615,0.19794087
53,4,0.5,0.8045333333333333,0.3902520838122174,5,3,4,5,3,0.14557321,0.15613844,0.20454429,0.28771695,0.20602709
54,0,0.85,0.0,0,2,8,8,8,8,0.1554751,0.16298485,0.1902612,0.29533216,0.19594675
54,1,0.85,0.0,0,2,8,8,8,8,0.15474254,0.16133071,0.19359034,0.295943,0.19439343
54,2,0.85,0.0,0,2,8,8,8,8,0.12080759,0.17874148,0.22545268,0.28785753,0.1871407
54,3,0.7,0.0,0,2,8,8,2,8,0.13065696,0.16621213,0.21383767,0.29258293,0.19671027
54,4,0.625,0.5917333333333332,0.0922973609605606,2,8,8,2,5,0.1425779,0.15578078,0.2030805,0.2940268,0.20453402
55,0,0.9,0.0,0,4,8,8,8,8,0.15406087,0.16339272,0.19028468,0.29717588,0.19508582
55,1,0.75,0.0,0,4,2,8,8,8,0.15289852,0.16180004,0.19268091,0.29893592,0.1936846
55,2,0.675,0.0,0,4,2,5,8,8,0.120765194,0.17907062,0.22589894,0.2890821,0.18518312
55,3,0.575,0.0,0,4,2,5,4,8,0.13383597,0.1641691,0.21513838,0.2904809,0.19637565
55,4,0.45,0.7088000000000001,0.2741562602362012,4,2,5,4,3,0.14424498,0.15708047,0.20511162,0.28854674,0.20501615
56,0,0.875,0.0,0,3,8,8,8,8,0.15281232,0.16380163,0.19037111,0.29878408,0.19423091
56,1,0.875,0.0,0,3,8,8,8,8,0.15194632,0.16215079,0.19312952,0.3000373,0.19273606
56,2,0.75,0.0,0,3,8,3,8,8,0.11801226,0.17868504,0.22664829,0.29170734,0.18494709
56,3,0.625,0.0,0,3,8,3,3,8,0.13060412,0.16512698,0.21516061,0.29368487,0.19542338
56,4,0.625,0.6509333333333333,0.14536823789446596,3,8,3,3,8,0.141732,0.15742071,0.20492359,0.2922644,0.20365927
57,0,0.925,0.0,0,5,8,8,8,8,0.15175794,0.16393144,0.1905817,0.30037925,0.19334975
57,1,0.925,0.0,0,5,8,8,8,8,0.15026848,0.162322,0.19279629,0.3024128,0.19220051
57,2,0.825,0.0,0,5,8,4,8,8,0.11645961,0.17809714,0.22724837,0.29395205,0.18424283
57,3,0.7,0.0,0,5,8,4,3,8,0.12755243,0.16608469,0.21498962,0.29689848,0.1944748
57,4,0.625,0.8864000000000001,0.4142063639751642,5,8,4,3,5,0.13886705,0.15712924,0.20385051,0.2982136,0.2019396
58,0,0.925,0.0,0,5,8,8,8,8,0.15065348,0.16402835,0.19055097,0.30208573,0.19268148
58,1,0.825,0.0,0,5,4,8,8,8,0.14918144,0.16248249,0.19275953,0.30402103,0.1915555
58,2,0.75,0.0,0,5,4,5,8,8,0.11645755,0.17849576,0.22823869,0.29430243,0.1825056
58,3,0.625,0.0,0,5,4,5,3,8,0.12845242,0.16506216,0.21601845,0.29674703,0.19371992
58,4,0.525,0.884,0.4872234849895458,5,4,5,3,4,0.1395669,0.15811418,0.20531078,0.29502007,0.20198804
59,0,0.925,0.0,0,5,8,8,8,8,0.14952415,0.16404514,0.19096176,0.303742,0.19172697
59,1,0.925,0.0,0,5,8,8,8,8,0.14805746,0.16258131,0.19319643,0.3055547,0.1906101
59,2,0.85,0.0,0,5,8,5,8,8,0.11419036,0.17806989,0.2288683,0.29707813,0.18179332
59,3,0.75,0.0,0,5,8,5,4,8,0.12464688,0.16678506,0.21571846,0.3006212,0.19222836
59,4,0.65,0.9664,0.484071201627306,5,8,5,4,4,0.13535744,0.15751576,0.20390199,0.30355594,0.19966888
60,0,0.9,0.0,0,4,8,8,8,8,0.14832938,0.1637531,0.19159867,0.30533737,0.19098146
60,1,0.9,0.0,0,4,8,8,8,8,0.14728452,0.16249159,0.1940536,0.3064968,0.18967347
60,2,0.75,0.0,0,4,8,2,8,8,0.11318884,0.17794447,0.23016873,0.29842564,0.18027236
60,3,0.675,0.0,0,4,8,2,5,8,0.12620018,0.16519237,0.21765837,0.2995794,0.19136961
60,4,0.6,0.5506666666666667,0.0650789860187854,4,8,2,5,5,0.13590518,0.1581499,0.20634905,0.3005541,0.19904178
61,0,0.925,0.0,0,5,8,8,8,8,0.14725827,0.1636907,0.19193783,0.30692115,0.19019203
61,1,0.925,0.0,0,5,8,8,8,8,0.14587846,0.16237682,0.19423416,0.30840892,0.18910159
61,2,0.825,0.0,0,5,8,4,8,8,0.11155602,0.1776944,0.23138995,0.30018052,0.17917913
61,3,0.725,0.0,0,5,8,4,4,8,0.1230664,0.16632748,0.21809548,0.3023606,0.19015002
61,4,0.65,0.9208000000000001,0.434303892049617,5,8,4,4,5,0.13347985,0.15815072,0.20650752,0.30421767,0.19764425
62,0,0.925,0.0,0,5,8,8,8,8,0.1461487,0.16337276,0.1923203,0.3085933,0.18956491
62,1,0.825,0.0,0,5,4,8,8,8,0.14481743,0.16213068,0.19463988,0.3098988,0.18851319
62,2,0.7,0.0,0,5,4,3,8,8,0.11133665,0.17780302,0.23337398,0.30013996,0.17734642
62,3,0.7,0.0,0,5,4,3,8,8,0.12525195,0.16445789,0.22046846,0.3003993,0.18942243
62,4,0.575,0.7751999999999999,0.3074713699912286,5,4,3,8,3,0.13291451,0.15832062,0.20820954,0.3037719,0.19678341
63,0,0.9,0.0,0,4,8,8,8,8,0.14506662,0.16321786,0.19269072,0.31004822,0.18897657
63,1,0.825,0.0,0,4,5,8,8,8,0.14418593,0.16221562,0.19525655,0.31053913,0.18780284
63,2,0.675,0.0,0,4,5,2,8,8,0.11008506,0.17769046,0.23494245,0.3009664,0.17631565
63,3,0.525,0.0,0,4,5,2,2,8,0.124861814,0.16423027,0.2218352,0.30042088,0.18865177
63,4,0.4,0.13466666666666663,9.135875098121416e-14,4,5,2,2,3,0.13744174,0.1593217,0.21079578,0.29385686,0.19858393
64,0,0.875,0.0,0,3,8,8,8,8,0.14395198,0.16318443,0.19273885,0.31142104,0.18870369
64,1,0.725,0.0,0,3,2,8,8,8,0.14337489,0.16218075,0.19576605,0.3110557,0.18762264
64,2,0.625,0.0,0,3,2,4,8,8,0.11017871,0.17826386,0.23566946,0.30122885,0.17465916
64,3,0.55,0.0,0,3,2,4,5,8,0.12512836,0.16390003,0.22295953,0.2996052,0.18840684
64,4,0.55,0.6658666666666666,0.1822804238688827,3,2,4,5,8,0.13533668,0.15935266,0.2111705,0.2963541,0.19778605
65,0,0.875,0.0,0,3,8,8,8,8,0.1428787,0.16300666,0.19279903,0.3127879,0.18852773
65,1,0.8,0.0,0,3,5,8,8,8,0.14233516,0.16206267,0.1959147,0.3122077,0.18747978
65,2,0.7,0.0,0,3,5,4,8,8,0.1073856,0.17744361,0.23759355,0.3028368,0.17474043
65,3,0.625,0.0,0,3,5,4,5,8,0.12164027,0.16440654,0.22390859,0.3025647,0.1874799
65,4,0.625,0.9077333333333335,0.43928926564403215,3,5,4,5,8,0.1317308,0.1594266,0.2114964,0.3015505,0.19579573
66,0,0.9,0.0,0,4,8,8,8,8,0.14176127,0.16296214,0.1926976,0.31420317,0.18837577
66,1,0.825,0.0,0,4,5,8,8,8,0.14098834,0.1620617,0.19552915,0.314121,0.18729974
66,2,0.75,0.0,0,4,5,5,8,8,0.1055662,0.17714389,0.23896551,0.304002,0.17432243
66,3,0.75,0.0,0,4,5,5,8,8,0.11911171,0.16473807,0.22456191,0.30463472,0.18695357
66,4,0.675,0.9370666666666667,0.43146498016247237,4,5,5,8,5,0.12686098,0.15869099,0.21121976,0.30899426,0.194234
67,0,0.85,0.0,0,2,8,8,8,8,0.14061509,0.16272187,0.19258197,0.31594297,0.18813808
67,1,0.7,0.0,0,2,2,8,8,8,0.14039344,0.16175197,0.19642965,0.31418002,0.18724495
67,2,0.55,0.0,0,2,2,2,8,8,0.106416464,0.1776095,0.2387822,0.30454266,0.17264919
67,3,0.4,0.0,0,2,2,2,2,8,0.123881266,0.16305013,0.22512633,0.29969996,0.18824232
67,4,0.325,0.1362666666666666,1.7254589129584487e-13,2,2,2,2,5,0.13882646,0.15904592,0.21499906,0.2896402,0.19748837
68,0,0.925,0.0,0,5,8,8,8,8,0.1387796,0.16268824,0.19263305,0.31779054,0.18810858
68,1,0.85,0.0,0,5,5,8,8,8,0.13762125,0.16156764,0.19536968,0.31828052,0.18716094
68,2,0.725,0.0,0,5,5,3,8,8,0.10194668,0.17630243,0.2408984,0.307318,0.17353454
68,3,0.725,0.0,0,5,5,3,8,8,0.11699289,0.16378133,0.22606796,0.3065774,0.18658045
68,4,0.625,0.7874666666666666,0.2963686190575294,5,5,3,8,4,0.124878295,0.15860124,0.21202022,0.31026295,0.19423728
69,0,0.875,0.0,0,3,8,8,8,8,0.13711838,0.1626526,0.19275926,0.319374,0.18809578
69,1,0.775,0.0,0,3,4,8,8,8,0.13660924,0.16148207,0.19621243,0.3184682,0.18722804
69,2,0.675,0.0,0,3,4,4,8,8,0.10153807,0.17604029,0.24159487,0.3080907,0.17273612
69,3,0.675,0.0,0,3,4,4,8,8,0.11684355,0.1630698,0.22722453,0.30602482,0.18683732
69,4,0.6,0.8432000000000002,0.37917196810667964,3,4,4,8,5,0.12502635,0.15887591,0.21316485,0.30841723,0.19451565
70,0,1.0,0.0,0,8,8,8,8,8,0.13556516,0.16266313,0.19305608,0.3206673,0.1880484
70,1,0.925,0.0,0,8,5,8,8,8,0.13315688,0.16071022,0.19522291,0.32329163,0.18761835
70,2,0.85,0.0,0,8,5,5,8,8,0.09784418,0.17511345,0.24304171,0.3107338,0.17326687
70,3,0.775,0.0,0,8,5,5,5,8,0.110906854,0.16481479,0.22664306,0.31180295,0.18583243
70,4,0.7,0.9810666666666666,0.4540358087648261,8,5,5,5,5,0.12052312,0.15821049,0.2134842,0.31374365,0.19403854
71,0,0.925,0.0,0,5,8,8,8,8,0.13401173,0.16241924,0.19289947,0.32268056,0.18798897
71,1,0.825,0.0,0,5,4,8,8,8,0.13285518,0.16102797,0.19584356,0.32318935,0.18708393
71,2,0.75,0.0,0,5,4,5,8,8,0.0975262,0.1749179,0.24362378,0.311521,0.1724111
71,3,0.675,0.0,0,5,4,5,5,8,0.11223923,0.16296056,0.22786558,0.31077382,0.18616083
71,4,0.6,0.9506666666666668,0.5108563747699536,5,4,5,5,5,0.12245015,0.15843132,0.21379013,0.31093055,0.19439785
72,0,1.0,0.0,0,8,8,8,8,8,0.13246615,0.1619044,0.19279312,0.32535973,0.18747662
72,1,0.9,0.0,0,8,4,8,8,8,0.12997358,0.15973271,0.19509672,0.3282297,0.18696728
72,2,0.75,0.0,0,8,4,2,8,8,0.0950715,0.1737413,0.24345426,0.31587923,0.17185369
72,3,0.65,0.0,0,8,4,2,4,8,0.110917784,0.16220081,0.22782414,0.31362888,0.18542844
72,4,0.575,0.5776,0.08865929101574867,8,4,2,4,5,0.12204699,0.15797076,0.21374506,0.31211618,0.194121
73,0,0.875,0.0,0,3,8,8,8,8,0.13104664,0.16162048,0.19235843,0.32823232,0.18674213
73,1,0.8,0.0,0,3,5,8,8,8,0.1304006,0.15998913,0.19614153,0.32736257,0.18610616
73,2,0.7,0.0,0,3,5,4,8,8,0.094838254,0.1732921,0.24312396,0.31806973,0.17067596
73,3,0.6,0.0,0,3,5,4,4,8,0.11084905,0.16122435,0.22774674,0.3148175,0.18536238
73,4,0.525,0.8496,0.43877756266600415,3,5,4,4,5,0.12267874,0.15761115,0.21381173,0.31139705,0.19450134
74,0,0.9,0.0,0,4,8,8,8,8,0.12964797,0.16140975,0.1920617,0.3310591,0.18582146
74,1,0.775,0.0,0,4,3,8,8,8,0.12861726,0.15967369,0.19551103,0.33094126,0.18525675
74,2,0.675,0.0,0,4,3,4,8,8,0.09379068,0.17263451,0.24334492,0.3207925,0.1694374
74,3,0.575,0.0,0,4,3,4,4,8,0.11023394,0.16051883,0.2278546,0.31642947,0.18496314
74,4,0.5,0.8605333333333333,0.47265638707942953,4,3,4,4,5,0.12246705,0.15712623,0.2138472,0.3121941,0.19436538
75,0,0.925,0.0,0,5,8,8,8,8,0.12828507,0.1613454,0.19229433,0.33337244,0.18470277
75,1,0.85,0.0,0,5,5,8,8,8,0.12686738,0.15945375,0.19542821,0.334028,0.1842226
75,2,0.775,0.0,0,5,5,5,8,8,0.09102943,0.17178571,0.24475735,0.3237447,0.16868277
75,3,0.625,0.0,0,5,5,5,2,8,0.1063587,0.16065347,0.2282447,0.32191798,0.18282513
75,4,0.525,0.7464000000000001,0.2941039193404781,5,5,5,2,4,0.11932022,0.15670377,0.21396321,0.31755754,0.19245523
76,0,0.85,0.0,0,2,8,8,8,8,0.1270962,0.1612719,0.19260062,0.3353466,0.18368462
76,1,0.725,0.0,0,2,3,8,8,8,0.12673736,0.15931053,0.1970037,0.33341825,0.1835301
76,2,0.65,0.0,0,2,3,5,8,8,0.09181072,0.17148319,0.24540412,0.32453805,0.16676396
76,3,0.525,0.0,0,2,3,5,3,8,0.108584285,0.1592604,0.22917092,0.3193387,0.18364567
76,4,0.375,0.5018666666666666,0.05194933492644462,2,3,5,3,2,0.12251268,0.1562405,0.21517456,0.31263372,0.19343853
77,0,0.9,0.0,0,4,8,8,8,8,0.12570897,0.16082118,0.1931165,0.33739743,0.18295585
77,1,0.9,0.0,0,4,8,8,8,8,0.12456257,0.15873785,0.19659056,0.3373572,0.18275186
77,2,0.9,0.0,0,4,8,8,8,8,0.087859966,0.16964924,0.24726295,0.3283194,0.16690852
77,3,0.75,0.0,0,4,8,8,2,8,0.10082332,0.16085035,0.22872902,0.32961252,0.17998481
77,4,0.65,0.7514666666666666,0.24286558207174233,4,8,8,2,4,0.112363786,0.1545785,0.21393573,0.32888556,0.19023646
78,0,0.925,0.0,0,5,8,8,8,8,0.12446118,0.16045281,0.19346726,0.33942354,0.18219519
78,1,0.925,0.0,0,5,8,8,8,8,0.1229116,0.15818198,0.19667754,0.3402426,0.18198624
78,2,0.925,0.0,0,5,8,8,8,8,0.08643815,0.16857223,0.24850368,0.33038992,0.166096
78,3,0.85,0.0,0,5,8,8,5,8,0.099227965,0.16031091,0.22945207,0.33197102,0.17903803
78,4,0.7,0.8933333333333333,0.36672650629486114,5,8,8,5,2,0.10869107,0.15461636,0.21412197,0.33390948,0.18866117
79,0,0.925,0.0,0,5,8,8,8,8,0.12343498,0.16002242,0.1936399,0.34126806,0.18163465
79,1,0.8,0.0,0,5,3,8,8,8,0.12185294,0.1576441,0.19691615,0.3421199,0.1814669
79,2,0.65,0.0,0,5,3,2,8,8,0.087185286,0.16790926,0.24983063,0.32993442,0.16514035
79,3,0.575,0.0,0,5,3,2,5,8,0.10552687,0.15702656,0.2316808,0.32382748,0.18193823
79,4,0.425,0.19440000000000004,3.6164722732738785e-08,5,3,2,5,2,0.11714438,0.15455693,0.21608767,0.3212557,0.19095527
80,0,0.9,0.0,0,4,8,8,8,8,0.12240974,0.15935616,0.19426043,0.34250402,0.18146963
80,1,0.775,0.0,0,4,3,8,8,8,0.12114121,0.15681385,0.19805115,0.34261754,0.18137631
80,2,0.675,0.0,0,4,3,4,8,8,0.08642719,0.16718693,0.25112572,0.3307013,0.16455881
80,3,0.55,0.0,0,4,3,4,3,8,0.10373123,0.1564526,0.23276925,0.32573986,0.1813071
80,4,0.475,0.8341333333333333,0.4510734519692468,4,3,4,3,5,0.117247865,0.15398757,0.21697862,0.32068375,0.19110216
81,0,0.85,0.0,0,2,8,8,8,8,0.12142947,0.15899876,0.19508027,0.34340987,0.1810817
81,1,0.725,0.0,0,2,3,8,8,8,0.12086299,0.15625581,0.1997691,0.34188935,0.18122278
81,2,0.65,0.0,0,2,3,5,8,8,0.0860985,0.16723625,0.25243124,0.33069807,0.16353591
81,3,0.575,0.0,0,2,3,5,5,8,0.10344123,0.1560197,0.23371802,0.32557666,0.18124437
81,4,0.5,0.7378666666666667,0.2939722893609983,2,3,5,5,5,0.11506919,0.15374447,0.21732637,0.32363418,0.19022588
82,0,0.9,0.0,0,4,8,8,8,8,0.120473474,0.15864404,0.19576466,0.3444316,0.1806862
82,1,0.75,0.0,0,4,2,8,8,8,0.119090155,0.15598376,0.19956152,0.344693,0.18067156
82,2,0.75,0.0,0,4,2,8,8,8,0.0845616,0.16636577,0.2540335,0.33194116,0.163098
82,3,0.75,0.0,0,4,2,8,8,8,0.099827096,0.15618555,0.23431662,0.33040872,0.17926206
82,4,0.75,0.7338666666666667,0.1831560117613032,4,2,8,8,8,0.10717798,0.15227823,0.21658945,0.33592767,0.1880266
83,0,0.925,0.0,0,5,8,8,8,8,0.11946512,0.15842418,0.19610576,0.34574905,0.18025593
83,1,0.85,0.0,0,5,5,8,8,8,0.11761183,0.15566842,0.19955975,0.34695375,0.18020624
83,2,0.725,0.0,0,5,5,3,8,8,0.08184721,0.16572757,0.25537583,0.33433452,0.1627148
83,3,0.625,0.0,0,5,5,3,4,8,0.09951983,0.15579207,0.23511483,0.33061582,0.17895743
83,4,0.55,0.7757333333333333,0.32127047035199274,5,5,3,4,5,0.110985816,0.1532213,0.21792641,0.3293659,0.1885006
84,0,0.925,0.0,0,5,8,8,8,8,0.11853818,0.1582145,0.19641976,0.34701765,0.17980997
84,1,0.925,0.0,0,5,8,8,8,8,0.11661016,0.1553483,0.19992559,0.34831673,0.17979918
84,2,0.825,0.0,0,5,8,4,8,8,0.07999221,0.16502684,0.25628176,0.33672762,0.16197155
84,3,0.7,0.0,0,5,8,4,3,8,0.09621143,0.15634128,0.23496528,0.3354882,0.17699383
84,4,0.625,0.8864000000000001,0.4142063639751642,5,8,4,3,5,0.107099965,0.15223263,0.217544,0.3359671,0.18715627
85,0,0.9,0.0,0,4,8,8,8,8,0.11762815,0.15804087,0.1965561,0.34831768,0.1794572
85,1,0.825,0.0,0,4,5,8,8,8,0.11603032,0.15508255,0.20047551,0.34882063,0.17959103
85,2,0.7,0.0,0,4,5,3,8,8,0.080373384,0.16511823,0.25773466,0.33584008,0.16093366
85,3,0.7,0.0,0,4,5,3,8,8,0.09849482,0.15539919,0.23637982,0.33176407,0.17796212
85,4,0.6,0.7901333333333334,0.31302569873015135,4,5,3,8,4,0.10623502,0.15209316,0.21772492,0.33737823,0.18656862
86,0,1.0,0.0,0,8,8,8,8,8,0.11681036,0.15790139,0.19672678,0.34938747,0.17917395
86,1,0.925,0.0,0,8,5,8,8,8,0.11358875,0.15461598,0.1991383,0.35344446,0.17921253
86,2,0.825,0.0,0,8,5,4,8,8,0.07827075,0.16486855,0.2584152,0.33818236,0.16026314
86,3,0.825,0.0,0,8,5,4,8,8,0.094633,0.15623179,0.236134,0.3374207,0.17558047
86,4,0.675,0.8648000000000002,0.35424434599262117,8,5,4,8,2,0.101973206,0.15229712,0.21743467,0.34363362,0.18466143
87,0,0.925,0.0,0,5,8,8,8,8,0.116178565,0.1577214,0.19686833,0.35021228,0.17901944
87,1,0.85,0.0,0,5,5,8,8,8,0.11407839,0.15459616,0.20049891,0.35167435,0.17915227
87,2,0.85,0.0,0,5,5,8,8,8,0.07853743,0.1650539,0.25976762,0.33699718,0.15964383
87,3,0.7,0.0,0,5,5,8,2,8,0.093376294,0.15639378,0.23653825,0.3388899,0.17480177
87,4,0.55,0.29093333333333327,0.00012738026450098258,5,5,8,2,2,0.104880236,0.15181515,0.21831065,0.3392413,0.18575273
88,0,1.0,0.0,0,8,8,8,8,8,0.11547698,0.1578862,0.19761759,0.3500978,0.1789214
88,1,0.925,0.0,0,8,5,8,8,8,0.112142354,0.1545233,0.19998375,0.35435203,0.17899856
88,2,0.925,0.0,0,8,5,8,8,8,0.07673712,0.16489431,0.26104233,0.338631,0.15869515
88,3,0.85,0.0,0,8,5,8,5,8,0.09062246,0.15693653,0.23720507,0.34201166,0.17322432
88,4,0.85,0.9786666666666668,0.3209979764607938,8,5,8,5,8,0.10009917,0.15240948,0.21823771,0.34568402,0.18356952
89,0,0.925,0.0,0,5,8,8,8,8,0.11483416,0.15801004,0.19822042,0.3499827,0.1789527
89,1,0.825,0.0,0,5,4,8,8,8,0.112652205,0.15477541,0.20186067,0.3515298,0.17918184
89,2,0.725,0.0,0,5,4,4,8,8,0.07721892,0.16505232,0.26243246,0.33720064,0.15809567
89,3,0.625,0.0,0,5,4,4,4,8,0.09494149,0.15552057,0.23904496,0.3347015,0.17579149
89,4,0.55,0.8786666666666667,0.46062621998903847,5,4,4,4,5,0.10620975,0.15272278,0.21986917,0.3352101,0.18598822
90,0,0.85,0.0,0,2,8,8,8,8,0.1141846,0.15788184,0.19923863,0.34996566,0.17872925
90,1,0.725,0.0,0,2,3,8,8,8,0.11316713,0.15437122,0.20413,0.34901953,0.17931211
90,2,0.725,0.0,0,2,3,8,8,8,0.078440644,0.16474487,0.2634623,0.33600894,0.15734327
90,3,0.625,0.0,0,2,3,8,4,8,0.09413712,0.15528522,0.24038363,0.3349717,0.17522229
90,4,0.625,0.7058666666666666,0.20265255237713375,2,3,8,4,8,0.105415754,0.15252179,0.22060098,0.33590204,0.18555944
91,0,0.9,0.0,0,4,8,8,8,8,0.11345389,0.15764296,0.20021106,0.35015047,0.17854159
91,1,0.8,0.0,0,4,4,8,8,8,0.11156784,0.15422702,0.20428844,0.3509778,0.17893888
91,2,0.725,0.0,0,4,4,5,8,8,0.076251395,0.16406436,0.26607373,0.33699962,0.15661083
91,3,0.625,0.0,0,4,4,5,4,8,0.093377344,0.15503414,0.24158406,0.3353523,0.1746521
91,4,0.625,0.9234666666666668,0.45760591838549725,4,4,5,4,8,0.10465762,0.15229747,0.22126102,0.33665085,0.18513295
92,0,0.925,0.0,0,5,8,8,8,8,0.11271147,0.15717801,0.20182525,0.3498101,0.17847519
92,1,0.85,0.0,0,5,5,8,8,8,0.11037584,0.15370469,0.20552982,0.3515881,0.17880157
92,2,0.725,0.0,0,5,5,3,8,8,0.0745767,0.16360103,0.26844043,0.33755007,0.1558318
92,3,0.65,0.0,0,5,5,3,5,8,0.09265354,0.15457354,0.2430779,0.33541733,0.17427772
92,4,0.5,0.6373333333333333,0.16302052959881033,5,5,3,5,2,0.102830544,0.15170377,0.22181083,0.33888507,0.1847698
93,0,0.875,0.0,0,3,8,8,8,8,0.112118274,0.15683198,0.20361789,0.34883267,0.17859915
93,1,0.8,0.0,0,3,5,8,8,8,0.11059926,0.15322942,0.20800096,0.34906644,0.179104
93,2,0.7,0.0,0,3,5,4,8,8,0.074904636,0.1626168,0.27019453,0.33675456,0.15552951
93,3,0.625,0.0,0,3,5,4,5,8,0.092625394,0.15399499,0.24472024,0.33417574,0.17448358
93,4,0.625,0.9077333333333335,0.43928926564403215,3,5,4,5,8,0.10325886,0.15153861,0.22302866,0.3371421,0.18503176
94,0,0.925,0.0,0,5,8,8,8,8,0.11147948,0.1565417,0.20509697,0.34813294,0.17874889
94,1,0.8,0.0,0,5,3,8,8,8,0.10910706,0.15296766,0.20868123,0.350138,0.17910598
94,2,0.65,0.0,0,5,3,2,8,8,0.07427669,0.1616889,0.27236283,0.336476,0.15519565
94,3,0.575,0.0,0,5,3,2,5,8,0.09325181,0.1533628,0.24607268,0.33210778,0.17520499
94,4,0.45,0.5256000000000001,0.06263480554646185,5,3,2,5,3,0.104862556,0.15112062,0.22426651,0.33405006,0.18570022
95,0,0.9,0.0,0,4,8,8,8,8,0.11092127,0.15587601,0.20691608,0.3471713,0.17911531
95,1,0.9,0.0,0,4,8,8,8,8,0.10894683,0.15216461,0.21078764,0.3485039,0.17959705
95,2,0.8,0.0,0,4,8,4,8,8,0.07185594,0.16091728,0.27551472,0.3372204,0.15449166
95,3,0.65,0.0,0,4,8,4,2,8,0.088824496,0.1532892,0.24733932,0.3377302,0.17281683
95,4,0.55,0.7263999999999999,0.2564422939651156,4,8,4,2,4,0.10079879,0.15021227,0.2245221,0.33889866,0.18556817
96,0,0.85,0.0,0,2,8,8,8,8,0.110415764,0.15524293,0.20846343,0.34643236,0.17944558
96,1,0.725,0.0,0,2,3,8,8,8,0.10929477,0.15133157,0.21298943,0.3462561,0.18012813
96,2,0.65,0.0,0,2,3,5,8,8,0.07420876,0.15981978,0.27609956,0.3348381,0.1550338
96,3,0.575,0.0,0,2,3,5,5,8,0.09199153,0.15199547,0.24925588,0.33137003,0.17538707
96,4,0.5,0.7378666666666667,0.2939722893609983,2,3,5,5,5,0.10366675,0.14985253,0.22609189,0.33397314,0.18641563
97,0,0.9,0.0,0,4,8,8,8,8,0.10988686,0.15463309,0.2097885,0.34600815,0.17968333
